L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,size,covered
RadLex entity,non-anatomical substance,chemical element,tin,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,antimony,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,tellurium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,iodine,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,xenon,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,cesium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,barium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,lanthanum,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,cerium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,praseodymium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,neodymium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,promethium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,samarium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,europium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,gadolinium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,terbium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,dysprosium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,holmium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,erbium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,thulium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,ytterbium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,lutetium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,hafnium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,tantalum,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,tungsten,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,rhenium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,osmium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,iridium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,gold,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,mercury,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,thallium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,lead,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,bismuth,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,polonium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,astatine,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,radon,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,francium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,radium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,actinium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,thorium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,protactinium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,uranium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,neptunium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,plutonium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,americium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,curium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,berkelium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,californium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,einsteinium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,fermium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,mendelevium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,nobelium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,lawrencium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,rutherfordium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,dubnium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,seaborgium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,bohrium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,hassium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,meitnerium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,darmstadtium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,roentgenium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,ununbium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,ununtrium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,ununquadium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,ununpentium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,ununhexium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,ununseptium,,,,,,,,1,0
RadLex entity,non-anatomical substance,chemical element,ununoctium,,,,,,,,1,0
RadLex entity,property,image quality,diagnostic quality,,,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,subjective focal-spot size,,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,target angle,,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,source-to-image distance,,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,source-to-object distance,,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,object-to-image distance,,,,,,,1,0
RadLex entity,property,imaging procedure property,radiography procedure attribute,source-to-skin distance,,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,fluoroscopy image capture mode,image hold,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,fluoroscopy image capture mode,spot image,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,fluoroscopy image capture mode,video image acquisition,,,,,,1,0
RadLex entity,property,imaging procedure property,image processing attribute,superimposed image,image overlay,,,,,,1,0
RadLex entity,property,imaging procedure property,image processing attribute,superimposed image,roadmap image,,,,,,1,0
RadLex entity,property,imaging procedure property,angiography attribute,table steps,,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,angiography image acquisition mode,planar revolutional angiography mode,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,angiography image acquisition mode,CT revolutional angiography mode,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,angiography image acquisition mode,3D revolutional angiography mode,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,scanner generation,,,,,,1,0
RadLex entity,object,medical object,medical device,imaging device,CT device,continuously rotating tube CT,,,,,1,0
RadLex entity,object,medical object,medical device,imaging device,CT device,first generation CT device,,,,,1,0
RadLex entity,object,medical object,medical device,imaging device,CT device,second generation CT device,,,,,1,0
RadLex entity,object,medical object,medical device,imaging device,CT device,third generation CT device,,,,,1,0
RadLex entity,object,medical object,medical device,imaging device,CT device,fourth generation CT device,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,detector type,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,detector motion mode,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,radiation source quantity,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,source quantity type,single source,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,source quantity type,dual source,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,source quantity type,multi-source,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,radiation source motion mode,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,CT source-isocenter distance,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,CT source-detector distance,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,CT fan-beam angle,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,CT scan field of view,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,CT bore size,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,CT x-ray beam shaping filter,,,,,,1,0
RadLex entity,object,medical object,medical device,filter,head filter,,,,,,1,0
RadLex entity,object,medical object,medical device,filter,body filter,,,,,,1,0
RadLex entity,object,medical object,medical device,filter,cardiac filter,,,,,,1,0
RadLex entity,object,medical object,medical device,filter,pediatric filter,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,scan mode,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,gantry tilt angle,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,tube current-time product,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,CT scanning direction,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,linear attenuation coefficient,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,fixed tube current,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,automatic exposure control method,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,acquisition field of view,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,acquisition duration,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,volume CT dose index,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,CT dose length product,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,scan trigger,,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,helical CT procedure attribute,table speed,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,helical CT procedure attribute,effective mAs,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,helical CT procedure attribute,beam collimation,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,helical CT procedure attribute,table-gantry translation rate,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,helical CT procedure attribute,beam pitch,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,axial CT procedure attribute,data-acquisition period,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,axial CT procedure attribute,non-data-acquisition period,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,axial CT procedure attribute,scan increment,,,,,1,0
RadLex entity,property,imaging procedure property,cross-sectional procedure attribute,CT procedure attribute,axial CT procedure attribute,half-scan,,,,,1,0
